time,value
2024-04-19T16:23:05.254682647Z,25.899999618530273
2024-04-19T16:23:06.254624689Z,25.899999618530273
2024-04-19T16:23:07.259343028Z,25.899999618530273
2024-04-19T16:23:08.258626189Z,25.899999618530273
2024-04-19T16:23:09.25662822Z,25.899999618530273
2024-04-19T16:23:10.255770515Z,25.899999618530273
2024-04-19T16:23:11.26374347Z,25.899999618530273
2024-04-19T16:23:12.264257465Z,25.899999618530273
2024-04-19T16:23:13.257844344Z,25.899999618530273
2024-04-19T16:23:14.271346113Z,25.899999618530273
2024-04-19T16:23:15.256583373Z,25.899999618530273
2024-04-19T16:23:16.259471434Z,25.899999618530273
2024-04-19T16:23:17.26104959Z,25.899999618530273
2024-04-19T16:23:18.258549772Z,25.899999618530273
2024-04-19T16:23:19.258219284Z,25.899999618530273
2024-04-19T16:23:20.263615129Z,25.899999618530273
2024-04-19T16:23:21.257658269Z,25.899999618530273
2024-04-19T16:23:22.26770354Z,25.899999618530273
2024-04-19T16:23:23.260717429Z,26
2024-04-19T16:23:24.267928677Z,26
2024-04-19T16:23:25.263828574Z,25.899999618530273
2024-04-19T16:23:26.26399725Z,25.899999618530273
2024-04-19T16:23:27.270904325Z,25.899999618530273
2024-04-19T16:23:28.262754317Z,25.899999618530273
2024-04-19T16:23:29.264395161Z,25.899999618530273
2024-04-19T16:23:30.263083105Z,25.899999618530273
2024-04-19T16:23:31.262003659Z,25.899999618530273
2024-04-19T16:23:32.268510669Z,25.899999618530273
2024-04-19T16:23:33.275941287Z,25.899999618530273
2024-04-19T16:23:34.270402927Z,25.899999618530273
2024-04-19T16:23:35.270665465Z,26
2024-04-19T16:23:36.271582312Z,26
2024-04-19T16:23:37.2737924Z,25.899999618530273
2024-04-19T16:23:38.276317625Z,25.899999618530273
2024-04-19T16:23:39.276179911Z,26
2024-04-19T16:23:40.280660581Z,26
2024-04-19T16:23:41.278713667Z,25.899999618530273
2024-04-19T16:23:42.282468285Z,25.899999618530273
2024-04-19T16:23:43.283340863Z,26
2024-04-19T16:23:44.281828716Z,26
2024-04-19T16:23:45.289838595Z,25.899999618530273
2024-04-19T16:23:46.298944493Z,25.899999618530273
2024-04-19T16:23:47.292943184Z,25.899999618530273
2024-04-19T16:23:48.295058107Z,25.899999618530273
2024-04-19T16:23:49.299672307Z,26
2024-04-19T16:23:50.306987036Z,26
2024-04-19T16:23:51.305551899Z,26
2024-04-19T16:23:52.306769155Z,26
2024-04-19T16:23:53.309729637Z,26
2024-04-19T16:23:54.310307553Z,26
2024-04-19T16:23:55.316088472Z,26
2024-04-19T16:23:56.317032109Z,26
2024-04-19T16:23:57.323548723Z,25.899999618530273
2024-04-19T16:23:58.324623564Z,25.899999618530273
2024-04-19T16:23:59.331406281Z,25.899999618530273
2024-04-19T16:24:00.328831054Z,25.899999618530273
2024-04-19T16:24:01.327609893Z,26
2024-04-19T16:24:02.331896876Z,26
2024-04-19T16:24:03.334152126Z,26
2024-04-19T16:24:04.335723831Z,26
2024-04-19T16:24:05.332234674Z,25.899999618530273
2024-04-19T16:24:06.338938975Z,25.899999618530273
2024-04-19T16:24:07.343648264Z,26
2024-04-19T16:24:08.337646555Z,26
2024-04-19T16:24:09.336958549Z,25.899999618530273
2024-04-19T16:24:10.335852498Z,25.899999618530273
2024-04-19T16:24:11.341546947Z,25.899999618530273
2024-04-19T16:24:12.339183522Z,25.899999618530273
2024-04-19T16:24:13.347353867Z,25.899999618530273
2024-04-19T16:24:14.344279415Z,25.899999618530273
2024-04-19T16:24:15.349919001Z,25.899999618530273
2024-04-19T16:24:16.343758446Z,25.899999618530273
2024-04-19T16:24:17.353779732Z,25.899999618530273
2024-04-19T16:24:18.350929262Z,25.899999618530273
2024-04-19T16:24:19.358669169Z,25.899999618530273
2024-04-19T16:24:20.366773701Z,25.899999618530273
2024-04-19T16:24:21.370755255Z,25.899999618530273
2024-04-19T16:24:22.366146101Z,25.899999618530273
2024-04-19T16:24:23.364524078Z,25.899999618530273
2024-04-19T16:24:24.36566283Z,25.899999618530273
2024-04-19T16:24:25.37084988Z,25.899999618530273
2024-04-19T16:24:26.368936718Z,25.899999618530273
2024-04-19T16:24:27.376133637Z,25.899999618530273
2024-04-19T16:24:28.373394879Z,25.899999618530273
2024-04-19T16:24:29.387390188Z,25.899999618530273
2024-04-19T16:24:30.383620168Z,25.899999618530273
2024-04-19T16:24:31.382804212Z,25.899999618530273
2024-04-19T16:24:32.384369672Z,25.899999618530273
2024-04-19T16:24:33.389696153Z,25.899999618530273
2024-04-19T16:24:34.387215391Z,25.899999618530273
2024-04-19T16:24:35.40183743Z,25.899999618530273
2024-04-19T16:24:36.392153445Z,25.899999618530273
2024-04-19T16:24:37.391717219Z,25.899999618530273
2024-04-19T16:24:38.390121499Z,25.899999618530273
2024-04-19T16:24:39.39386391Z,25.899999618530273
2024-04-19T16:24:40.391075347Z,25.899999618530273
2024-04-19T16:24:41.394342793Z,25.899999618530273
2024-04-19T16:24:42.399718175Z,25.899999618530273
2024-04-19T16:24:43.402181706Z,25.899999618530273
2024-04-19T16:24:44.405682094Z,25.899999618530273
2024-04-19T16:24:45.408598722Z,25.899999618530273
2024-04-19T16:24:46.405815352Z,25.899999618530273
2024-04-19T16:24:47.406066508Z,25.899999618530273
2024-04-19T16:24:48.406028709Z,25.899999618530273
2024-04-19T16:24:49.410033375Z,25.899999618530273
2024-04-19T16:24:50.415061724Z,25.899999618530273
2024-04-19T16:24:51.411702318Z,25.899999618530273
2024-04-19T16:24:52.41563215Z,25.899999618530273
2024-04-19T16:24:53.41572603Z,25.899999618530273
2024-04-19T16:24:54.420309995Z,25.899999618530273
2024-04-19T16:24:55.418700636Z,25.899999618530273
2024-04-19T16:24:56.419166845Z,25.899999618530273
2024-04-19T16:24:57.420789606Z,25.899999618530273
2024-04-19T16:24:58.420130783Z,25.899999618530273
2024-04-19T16:24:59.428986893Z,25.899999618530273
2024-04-19T16:25:00.422915326Z,25.899999618530273
2024-04-19T16:25:01.425093256Z,25.899999618530273
2024-04-19T16:25:02.423307315Z,25.899999618530273
2024-04-19T16:25:03.428639724Z,25.899999618530273
2024-04-19T16:25:04.428714198Z,25.899999618530273
2024-04-19T16:25:05.439094181Z,25.899999618530273
2024-04-19T16:25:06.436523967Z,25.899999618530273
2024-04-19T16:25:07.442039221Z,25.899999618530273
2024-04-19T16:25:08.438843984Z,25.899999618530273
2024-04-19T16:25:09.446605806Z,25.899999618530273
2024-04-19T16:25:10.447803678Z,25.899999618530273
2024-04-19T16:25:11.45086843Z,25.899999618530273
2024-04-19T16:25:12.452625297Z,25.899999618530273
2024-04-19T16:25:13.452725244Z,25.899999618530273
2024-04-19T16:25:14.453396833Z,25.899999618530273
2024-04-19T16:25:15.454751472Z,25.899999618530273
2024-04-19T16:25:16.456161873Z,25.899999618530273
2024-04-19T16:25:17.459125915Z,25.899999618530273
2024-04-19T16:25:18.458346252Z,25.899999618530273
2024-04-19T16:25:19.471887347Z,26
2024-04-19T16:25:20.471976477Z,26
2024-04-19T16:25:21.470788036Z,25.899999618530273
2024-04-19T16:25:22.469790672Z,25.899999618530273
2024-04-19T16:25:23.477265501Z,26
2024-04-19T16:25:24.47727021Z,26
2024-04-19T16:25:25.481602488Z,26
2024-04-19T16:25:26.478905481Z,26
2024-04-19T16:25:27.489033965Z,26
2024-04-19T16:25:28.480934852Z,26
2024-04-19T16:25:29.4900936Z,25.899999618530273
2024-04-19T16:25:30.489288851Z,25.899999618530273
2024-04-19T16:25:31.494085124Z,25.899999618530273
2024-04-19T16:25:32.501136522Z,25.899999618530273
2024-04-19T16:25:33.499587567Z,26
2024-04-19T16:25:34.500053352Z,26
2024-04-19T16:25:35.497738831Z,26
2024-04-19T16:25:36.497689779Z,26
2024-04-19T16:25:37.49930893Z,26
2024-04-19T16:25:38.498323715Z,26
2024-04-19T16:25:39.508254457Z,26
2024-04-19T16:25:40.511618565Z,26
2024-04-19T16:25:41.513832175Z,26
2024-04-19T16:25:42.509859114Z,26
2024-04-19T16:25:43.519731238Z,26
2024-04-19T16:25:44.520662991Z,26
2024-04-19T16:25:45.519011772Z,26
2024-04-19T16:25:46.519952946Z,26
2024-04-19T16:25:47.525114299Z,26
2024-04-19T16:25:48.525452885Z,26
2024-04-19T16:25:49.526776014Z,26
2024-04-19T16:25:50.526085653Z,26
2024-04-19T16:25:51.531186621Z,26
2024-04-19T16:25:52.531500375Z,26
2024-04-19T16:25:53.535798513Z,26
2024-04-19T16:25:54.538536563Z,26
2024-04-19T16:25:55.542524443Z,26
2024-04-19T16:25:56.544868414Z,26
2024-04-19T16:25:57.551866802Z,26
2024-04-19T16:25:58.550775894Z,26
2024-04-19T16:25:59.551704617Z,26
2024-04-19T16:26:00.557141138Z,26
2024-04-19T16:26:01.556112158Z,26
2024-04-19T16:26:02.558316426Z,26
2024-04-19T16:26:03.556536429Z,26
2024-04-19T16:26:04.555893393Z,26
2024-04-19T16:26:05.560288961Z,26
2024-04-19T16:26:06.559272313Z,26
2024-04-19T16:26:07.560568965Z,26
2024-04-19T16:26:08.563916707Z,26
2024-04-19T16:26:09.565846636Z,26
2024-04-19T16:26:10.565361337Z,26
2024-04-19T16:26:11.570572962Z,26
2024-04-19T16:26:12.562205642Z,26
2024-04-19T16:26:13.569789036Z,26
2024-04-19T16:26:14.569992049Z,26
2024-04-19T16:26:15.580701913Z,26
2024-04-19T16:26:16.57794613Z,26
2024-04-19T16:26:17.584892277Z,26
2024-04-19T16:26:18.596024133Z,26
2024-04-19T16:26:19.583553702Z,26
2024-04-19T16:26:20.594861344Z,26
2024-04-19T16:26:21.588818218Z,26
2024-04-19T16:26:22.590633241Z,26
2024-04-19T16:26:23.600274252Z,26
2024-04-19T16:26:24.598230924Z,26
2024-04-19T16:26:25.603382868Z,26
2024-04-19T16:26:26.601144097Z,26
2024-04-19T16:26:27.603937939Z,26
2024-04-19T16:26:28.605106362Z,26
2024-04-19T16:26:29.612848864Z,26
2024-04-19T16:26:30.611090734Z,26
2024-04-19T16:26:31.61116174Z,26
2024-04-19T16:26:32.611959422Z,26
2024-04-19T16:26:33.615048976Z,26
2024-04-19T16:26:34.615084231Z,26
2024-04-19T16:26:35.622828852Z,26
2024-04-19T16:26:36.62354163Z,26
2024-04-19T16:26:37.629925171Z,26
2024-04-19T16:26:38.629158449Z,26
2024-04-19T16:26:39.645010701Z,26
2024-04-19T16:26:40.643004374Z,26
2024-04-19T16:26:41.637518958Z,26
2024-04-19T16:26:42.646878638Z,26
2024-04-19T16:26:43.643766244Z,26
2024-04-19T16:26:44.645513363Z,26
2024-04-19T16:26:45.649896118Z,26
2024-04-19T16:26:46.649123244Z,26
2024-04-19T16:26:47.654521928Z,26
2024-04-19T16:26:48.657873808Z,26
2024-04-19T16:26:49.656212171Z,26
2024-04-19T16:26:50.653960588Z,26
2024-04-19T16:26:51.660739795Z,26
2024-04-19T16:26:52.663649427Z,26
2024-04-19T16:26:53.667374245Z,26
2024-04-19T16:26:54.66493451Z,26
2024-04-19T16:26:55.668398247Z,26
2024-04-19T16:26:56.666857765Z,26
2024-04-19T16:26:57.675888021Z,26
2024-04-19T16:26:58.675220218Z,26
2024-04-19T16:26:59.692184959Z,26
2024-04-19T16:27:00.686108608Z,26
2024-04-19T16:27:01.689473157Z,26
2024-04-19T16:27:02.690877983Z,26
2024-04-19T16:27:03.700602244Z,26
2024-04-19T16:27:04.690938765Z,26
2024-04-19T16:27:05.697481415Z,26
2024-04-19T16:27:06.694218802Z,26
2024-04-19T16:27:07.705422584Z,26
2024-04-19T16:27:08.71002263Z,26
2024-04-19T16:27:09.70593806Z,26
2024-04-19T16:27:10.706687728Z,26
2024-04-19T16:27:11.705454676Z,26
2024-04-19T16:27:12.710530049Z,26
2024-04-19T16:27:13.709217644Z,26
2024-04-19T16:27:14.714897464Z,26
2024-04-19T16:27:15.712000498Z,26
2024-04-19T16:27:16.717959883Z,26
2024-04-19T16:27:17.715141583Z,26
2024-04-19T16:27:18.72048225Z,26
2024-04-19T16:27:19.724927597Z,26
2024-04-19T16:27:20.724829518Z,26
2024-04-19T16:27:21.725954708Z,26
2024-04-19T16:27:22.729824624Z,26
2024-04-19T16:27:23.729977605Z,26
2024-04-19T16:27:24.734964974Z,26
2024-04-19T16:27:25.737831137Z,26
2024-04-19T16:27:26.739971211Z,26
2024-04-19T16:27:27.740617924Z,26
2024-04-19T16:27:28.738713392Z,26
2024-04-19T16:27:29.743835508Z,26
2024-04-19T16:27:30.746870171Z,26
2024-04-19T16:27:31.749646766Z,26
2024-04-19T16:27:32.74494448Z,26
2024-04-19T16:27:33.753352072Z,26
2024-04-19T16:27:34.751863267Z,26
2024-04-19T16:27:35.75342656Z,26
2024-04-19T16:27:36.754295514Z,26
2024-04-19T16:27:37.75695414Z,26
2024-04-19T16:27:38.755873878Z,26
2024-04-19T16:27:39.756242472Z,26
2024-04-19T16:27:40.756962505Z,26
2024-04-19T16:27:41.758282237Z,26
2024-04-19T16:27:42.76128309Z,26
2024-04-19T16:27:43.764187485Z,26
2024-04-19T16:27:44.768017654Z,26
2024-04-19T16:27:45.775036523Z,26
2024-04-19T16:27:46.778004211Z,26
2024-04-19T16:27:47.776216257Z,26
2024-04-19T16:27:48.779193977Z,26
2024-04-19T16:27:49.78504509Z,26
2024-04-19T16:27:50.785393547Z,26
2024-04-19T16:27:51.79631976Z,26
2024-04-19T16:27:52.800959973Z,26
2024-04-19T16:27:53.799916226Z,26
2024-04-19T16:27:54.804711214Z,26
2024-04-19T16:27:55.804748633Z,26
2024-04-19T16:27:56.803514691Z,26
2024-04-19T16:27:57.810260038Z,26
2024-04-19T16:27:58.809731682Z,26
2024-04-19T16:27:59.818995471Z,26
2024-04-19T16:28:00.817843422Z,26
2024-04-19T16:28:01.828839536Z,26
2024-04-19T16:28:02.820725839Z,26
2024-04-19T16:28:03.826811843Z,26
2024-04-19T16:28:04.827794918Z,26
2024-04-19T16:28:05.828765184Z,26
2024-04-19T16:28:06.83068871Z,26
2024-04-19T16:28:07.836993852Z,26
2024-04-19T16:28:08.842769201Z,26
2024-04-19T16:28:09.847220518Z,26
2024-04-19T16:28:10.847090147Z,26
2024-04-19T16:28:11.851157373Z,26
2024-04-19T16:28:12.851937013Z,26
2024-04-19T16:28:13.85556466Z,26
2024-04-19T16:28:14.858119859Z,26
2024-04-19T16:28:15.8607621Z,26
2024-04-19T16:28:16.863885769Z,26
2024-04-19T16:28:17.880979104Z,26
2024-04-19T16:28:18.876965968Z,26
2024-04-19T16:28:19.881053837Z,26
2024-04-19T16:28:20.880734427Z,26
2024-04-19T16:28:21.879283772Z,26
2024-04-19T16:28:22.878236484Z,26
2024-04-19T16:28:23.884985228Z,26.100000381469727
2024-04-19T16:28:24.881989843Z,26.100000381469727
2024-04-19T16:28:25.880333442Z,26.100000381469727
2024-04-19T16:28:26.891258356Z,26.100000381469727
2024-04-19T16:28:27.889905634Z,26
2024-04-19T16:28:28.892143727Z,26
2024-04-19T16:28:29.893986942Z,26.100000381469727
2024-04-19T16:28:30.89469935Z,26.100000381469727
2024-04-19T16:28:31.900031474Z,26
2024-04-19T16:28:32.895592317Z,26
2024-04-19T16:28:33.902152461Z,26.100000381469727
2024-04-19T16:28:34.903519163Z,26.100000381469727
2024-04-19T16:28:35.905012563Z,26.100000381469727
2024-04-19T16:28:36.910581607Z,26.100000381469727
2024-04-19T16:28:37.913198618Z,26
2024-04-19T16:28:38.9160496Z,26
2024-04-19T16:28:39.928761388Z,26.100000381469727
2024-04-19T16:28:40.923777404Z,26.100000381469727
2024-04-19T16:28:41.922738026Z,26.100000381469727
2024-04-19T16:28:42.931407202Z,26.100000381469727
2024-04-19T16:28:43.932545852Z,26.100000381469727
2024-04-19T16:28:44.930740408Z,26.100000381469727
2024-04-19T16:28:45.93895777Z,26.100000381469727
2024-04-19T16:28:46.93759738Z,26.100000381469727
2024-04-19T16:28:47.943013904Z,26.100000381469727
2024-04-19T16:28:48.946327386Z,26.100000381469727
2024-04-19T16:28:49.944256296Z,26.100000381469727
2024-04-19T16:28:50.949998209Z,26.100000381469727
2024-04-19T16:28:51.95000462Z,26.100000381469727
2024-04-19T16:28:52.951039466Z,26.100000381469727
2024-04-19T16:28:53.953846123Z,26.100000381469727
2024-04-19T16:28:54.951990369Z,26.100000381469727
2024-04-19T16:28:55.955529204Z,26.100000381469727
2024-04-19T16:28:56.954070015Z,26.100000381469727
2024-04-19T16:28:57.96095185Z,26.100000381469727
2024-04-19T16:28:58.957844464Z,26.100000381469727
2024-04-19T16:28:59.967815864Z,26.100000381469727
2024-04-19T16:29:00.964362033Z,26.100000381469727
2024-04-19T16:29:01.968846597Z,26.100000381469727
2024-04-19T16:29:02.97014884Z,26.100000381469727
2024-04-19T16:29:03.972497954Z,26.100000381469727
2024-04-19T16:29:04.974970103Z,26.100000381469727
2024-04-19T16:29:05.977036683Z,26.100000381469727
2024-04-19T16:29:06.977949714Z,26.100000381469727
2024-04-19T16:29:07.983768065Z,26.100000381469727
2024-04-19T16:29:08.987094778Z,26.100000381469727
2024-04-19T16:29:09.99184302Z,26.100000381469727
2024-04-19T16:29:10.995897899Z,26.100000381469727
2024-04-19T16:29:12.003251162Z,26.100000381469727
2024-04-19T16:29:12.996034274Z,26.100000381469727
2024-04-19T16:29:13.997128489Z,26.100000381469727
2024-04-19T16:29:14.998682159Z,26.100000381469727
2024-04-19T16:29:16.015843448Z,26.100000381469727
2024-04-19T16:29:17.00517781Z,26.100000381469727
2024-04-19T16:29:18.011353934Z,26.100000381469727
2024-04-19T16:29:19.018012003Z,26.100000381469727
2024-04-19T16:29:20.01340742Z,26.200000762939453
2024-04-19T16:29:21.012913933Z,26.200000762939453
2024-04-19T16:29:22.014969756Z,26.200000762939453
2024-04-19T16:29:23.015026797Z,26.200000762939453
2024-04-19T16:29:24.013786191Z,26.200000762939453
2024-04-19T16:29:25.020314724Z,26.200000762939453
2024-04-19T16:29:26.022049595Z,26.100000381469727
2024-04-19T16:29:27.02409799Z,26.100000381469727
2024-04-19T16:29:28.027084103Z,26.200000762939453
2024-04-19T16:29:29.026776056Z,26.200000762939453
2024-04-19T16:29:30.027696923Z,26.200000762939453
2024-04-19T16:29:31.033008359Z,26.200000762939453
2024-04-19T16:29:32.030107439Z,26.200000762939453
2024-04-19T16:29:33.033402555Z,26.200000762939453
2024-04-19T16:29:34.036506826Z,26.200000762939453
2024-04-19T16:29:35.03582728Z,26.200000762939453
2024-04-19T16:29:36.033913575Z,26.200000762939453
2024-04-19T16:29:37.037018145Z,26.200000762939453
2024-04-19T16:29:38.037005612Z,26.100000381469727
2024-04-19T16:29:39.036775148Z,26.100000381469727
2024-04-19T16:29:40.03599935Z,26.200000762939453
2024-04-19T16:29:41.040779364Z,26.200000762939453
2024-04-19T16:29:42.037478802Z,26.200000762939453
2024-04-19T16:29:43.045827718Z,26.200000762939453
2024-04-19T16:29:44.042019733Z,26.200000762939453
2024-04-19T16:29:45.041066687Z,26.200000762939453
2024-04-19T16:29:46.041224666Z,26.200000762939453
2024-04-19T16:29:47.043141341Z,26.200000762939453
2024-04-19T16:29:48.04462835Z,26.200000762939453
2024-04-19T16:29:49.04148701Z,26.200000762939453
2024-04-19T16:29:50.047793173Z,26.200000762939453
2024-04-19T16:29:51.045876969Z,26.200000762939453
2024-04-19T16:29:52.04589286Z,26.200000762939453
2024-04-19T16:29:53.054056351Z,26.200000762939453
2024-04-19T16:29:54.051914902Z,26.200000762939453
2024-04-19T16:29:55.051984776Z,26.200000762939453
2024-04-19T16:29:56.054831162Z,26.200000762939453
2024-04-19T16:29:57.052942995Z,26.200000762939453
2024-04-19T16:29:58.058054789Z,26.200000762939453
2024-04-19T16:29:59.05983268Z,26.200000762939453
2024-04-19T16:30:00.058726384Z,26.200000762939453
2024-04-19T16:30:01.063409708Z,26.200000762939453
2024-04-19T16:30:02.060994929Z,26.200000762939453
2024-04-19T16:30:03.060618783Z,26.200000762939453
2024-04-19T16:30:04.061878377Z,26.200000762939453
2024-04-19T16:30:05.070895356Z,26.200000762939453
2024-04-19T16:30:06.072540286Z,26.200000762939453
2024-04-19T16:30:07.069932035Z,26.200000762939453
2024-04-19T16:30:08.071039921Z,26.200000762939453
2024-04-19T16:30:09.070372471Z,26.200000762939453
2024-04-19T16:30:10.0757092Z,26.200000762939453
2024-04-19T16:30:11.075004252Z,26.200000762939453
2024-04-19T16:30:12.077325067Z,26.200000762939453
2024-04-19T16:30:13.07944523Z,26.200000762939453
2024-04-19T16:30:14.080346292Z,26.200000762939453
2024-04-19T16:30:15.079480046Z,26.200000762939453
2024-04-19T16:30:16.088157644Z,26.200000762939453
2024-04-19T16:30:17.090299826Z,26.200000762939453
2024-04-19T16:30:18.093405386Z,26.200000762939453
2024-04-19T16:30:19.094974619Z,26.200000762939453
2024-04-19T16:30:20.093624922Z,26.200000762939453
2024-04-19T16:30:21.097079274Z,26.200000762939453
2024-04-19T16:30:22.101039996Z,26.200000762939453
2024-04-19T16:30:23.096426032Z,26.200000762939453
2024-04-19T16:30:24.101484218Z,26.200000762939453
2024-04-19T16:30:25.09995456Z,26.200000762939453
2024-04-19T16:30:26.108237795Z,26.200000762939453
2024-04-19T16:30:27.108980912Z,26.200000762939453
2024-04-19T16:30:28.117144474Z,26.200000762939453
2024-04-19T16:30:29.120373262Z,26.200000762939453
2024-04-19T16:30:30.126301464Z,26.200000762939453
2024-04-19T16:30:31.126925242Z,26.200000762939453
2024-04-19T16:30:32.127051953Z,26.200000762939453
2024-04-19T16:30:33.126381644Z,26.200000762939453
2024-04-19T16:30:34.131728629Z,26.200000762939453
2024-04-19T16:30:35.128146181Z,26.200000762939453
2024-04-19T16:30:36.13692294Z,26.200000762939453
2024-04-19T16:30:37.135876449Z,26.200000762939453
2024-04-19T16:30:38.138323629Z,26.200000762939453
2024-04-19T16:30:39.135000091Z,26.200000762939453
2024-04-19T16:30:40.137078274Z,26.200000762939453
2024-04-19T16:30:41.139114552Z,26.200000762939453
2024-04-19T16:30:42.139799902Z,26.200000762939453
2024-04-19T16:30:43.144511013Z,26.200000762939453
2024-04-19T16:30:44.142110957Z,26.200000762939453
2024-04-19T16:30:45.143141147Z,26.200000762939453
2024-04-19T16:30:46.145073036Z,26.200000762939453
2024-04-19T16:30:47.151305033Z,26.200000762939453
2024-04-19T16:30:48.146091263Z,26.200000762939453
2024-04-19T16:30:49.148176151Z,26.200000762939453
2024-04-19T16:30:50.150945517Z,26.200000762939453
2024-04-19T16:30:51.152168608Z,26.200000762939453
2024-04-19T16:30:52.159912296Z,26.200000762939453
2024-04-19T16:30:53.160352895Z,26.200000762939453
2024-04-19T16:30:54.16616422Z,26.200000762939453
2024-04-19T16:30:55.167966659Z,26.200000762939453
2024-04-19T16:30:56.164022588Z,26.200000762939453
2024-04-19T16:30:57.166248843Z,26.200000762939453
2024-04-19T16:30:58.169267943Z,26.200000762939453
2024-04-19T16:30:59.172810574Z,26.200000762939453
2024-04-19T16:31:00.169357321Z,26.200000762939453
2024-04-19T16:31:01.169093374Z,26.200000762939453
2024-04-19T16:31:02.178206673Z,26.200000762939453
2024-04-19T16:31:03.176977072Z,26.200000762939453
2024-04-19T16:31:04.178906122Z,26.200000762939453
2024-04-19T16:31:05.179021607Z,26.200000762939453
2024-04-19T16:31:06.180743834Z,26.200000762939453
2024-04-19T16:31:07.184034708Z,26.200000762939453
2024-04-19T16:31:08.18652647Z,26.299999237060547
2024-04-19T16:31:09.198017451Z,26.299999237060547
2024-04-19T16:31:10.194432838Z,26.200000762939453
2024-04-19T16:31:11.196981174Z,26.200000762939453
2024-04-19T16:31:12.203289303Z,26.299999237060547
2024-04-19T16:31:13.2119653Z,26.299999237060547
2024-04-19T16:31:14.206243602Z,26.299999237060547
2024-04-19T16:31:15.210236397Z,26.299999237060547
2024-04-19T16:31:16.214901484Z,26.200000762939453
2024-04-19T16:31:17.211225809Z,26.200000762939453
2024-04-19T16:31:18.214393749Z,26.200000762939453
2024-04-19T16:31:19.215993421Z,26.200000762939453
2024-04-19T16:31:20.226976457Z,26.200000762939453
2024-04-19T16:31:21.228081373Z,26.200000762939453
2024-04-19T16:31:22.228635053Z,26.299999237060547
2024-04-19T16:31:23.235180862Z,26.299999237060547
2024-04-19T16:31:24.230176907Z,26.299999237060547
